Date,廣達,華碩,威盛,迎廣,上銀,研華,所羅門,直得
2024-12-09 00:00:00+08:00,270.9540710449219,543.760498046875,106.59371948242188,93.19602966308594,241.72247314453125,339.36151123046875,134.0025634765625,87.90804290771484
2024-12-10 00:00:00+08:00,268.2079162597656,541.0774536132812,109.58232879638672,91.6791000366211,248.1094512939453,337.4523010253906,135.4805145263672,88.50001525878906
2024-12-11 00:00:00+08:00,262.7156066894531,540.18310546875,106.09561920166016,91.48948669433594,248.1094512939453,338.8841857910156,144.8409881591797,92.24917602539062
2024-12-12 00:00:00+08:00,261.80023193359375,543.760498046875,104.10321807861328,91.2050552368164,244.6702880859375,336.0203857421875,151.73818969726562,91.06523895263672
2024-12-13 00:00:00+08:00,261.342529296875,550.0208740234375,103.10700988769531,88.8348617553711,243.6876983642578,336.4977111816406,149.27491760253906,88.59867858886719
2024-12-16 00:00:00+08:00,251.73098754882812,537.5000610351562,100.61650848388672,86.55948638916016,241.72247314453125,335.0657958984375,146.3189697265625,88.59867858886719
2024-12-17 00:00:00+08:00,251.73098754882812,532.1339721679688,102.6089096069336,87.69717407226562,265.79644775390625,335.5430908203125,160.60601806640625,97.37960815429688
2024-12-18 00:00:00+08:00,252.6463623046875,544.6548461914062,102.6089096069336,87.50756072998047,280.0443115234375,342.7026062011719,158.14271545410156,97.57693481445312
2024-12-19 00:00:00+08:00,251.2732696533203,538.3944091796875,102.6089096069336,86.27505493164062,285.94000244140625,336.4977111816406,162.08396911621094,97.77426147460938
2024-12-20 00:00:00+08:00,254.01943969726562,536.605712890625,99.02257537841797,86.08544158935547,280.5356140136719,323.6105651855469,159.62069702148438,97.77426147460938
2024-12-23 00:00:00+08:00,264.54638671875,550.0208740234375,100.61650848388672,88.55044555664062,295.2748107910156,335.5430908203125,166.02523803710938,107.54182434082031
2024-12-24 00:00:00+08:00,266.3771667480469,550.0208740234375,99.3214340209961,88.2660140991211,315.90966796875,332.6792907714844,166.51788330078125,108.0351333618164
2024-12-25 00:00:00+08:00,267.29254150390625,548.232177734375,100.61650848388672,88.55044555664062,316.4009704589844,335.5430908203125,175.87835693359375,112.47493743896484
2024-12-26 00:00:00+08:00,266.3771667480469,550.9151611328125,104.601318359375,89.21409606933594,314.43572998046875,332.20196533203125,165.53256225585938,109.02175903320312
2024-12-27 00:00:00+08:00,266.3771667480469,558.0699462890625,101.1146011352539,87.69717407226562,310.5052795410156,335.0657958984375,162.57664489746094,106.0618896484375
2024-12-30 00:00:00+08:00,263.6310119628906,551.8095092773438,99.62030029296875,86.36986541748047,311.9792175292969,329.8154602050781,161.09866333007812,107.54182434082031
2024-12-31 00:00:00+08:00,262.7156066894531,550.9151611328125,100.11840057373047,87.03352355957031,323.27923583984375,330.7700500488281,165.53256225585938,117.90135955810547
2025-01-02 00:00:00+08:00,256.3078918457031,541.0774536132812,97.12979125976562,86.36986541748047,303.1357116699219,328.383544921875,162.08396911621094,122.83447265625
2025-01-03 00:00:00+08:00,264.54638671875,557.1755981445312,95.63549041748047,86.84390258789062,297.7313232421875,329.33819580078125,158.14271545410156,120.36791229248047
2025-01-06 00:00:00+08:00,269.1233215332031,562.5416870117188,99.12220001220703,87.69717407226562,297.2400207519531,337.9295959472656,158.14271545410156,116.42142486572266
2025-01-07 00:00:00+08:00,270.4963684082031,579.5341796875,98.02637481689453,88.92967224121094,290.36175537109375,343.6572265625,161.59132385253906,113.95486450195312
2025-01-08 00:00:00+08:00,270.0386962890625,577.7454833984375,96.23320770263672,89.40371704101562,292.8182678222656,360.840087890625,159.12803649902344,111.48831176757812
2025-01-09 00:00:00+08:00,263.6310119628906,566.1190795898438,90.85370635986328,86.65428924560547,276.60516357421875,343.6572265625,150.26022338867188,106.0618896484375
2025-01-10 00:00:00+08:00,259.5117492675781,559.858642578125,88.8613052368164,85.61140441894531,280.0443115234375,346.5210266113281,148.78224182128906,104.58195495605469
2025-01-13 00:00:00+08:00,247.6117401123047,544.6548461914062,85.37458801269531,79.54370880126953,280.0443115234375,341.27069091796875,142.37771606445312,100.63546752929688
2025-01-14 00:00:00+08:00,246.23867797851562,543.760498046875,88.8613052368164,83.33602142333984,282.5008544921875,340.7934265136719,141.3924102783203,102.60871124267578
2025-01-15 00:00:00+08:00,238.0001983642578,528.556640625,88.1639633178711,81.53466796875,275.1312561035156,336.9750061035156,138.9291229248047,102.11540222167969
2025-01-16 00:00:00+08:00,238.0001983642578,536.605712890625,90.55485534667969,81.53466796875,289.8704528808594,347.95294189453125,144.3483428955078,102.60871124267578
2025-01-17 00:00:00+08:00,238.45790100097656,536.605712890625,90.45523071289062,80.112548828125,283.48345947265625,348.43023681640625,140.40708923339844,98.66222381591797
2025-01-20 00:00:00+08:00,244.40789794921875,545.5491943359375,93.24459838867188,80.9658203125,288.3965148925781,348.90753173828125,140.89974975585938,101.6220932006836
2025-01-21 00:00:00+08:00,246.23867797851562,535.7113647460938,91.94953918457031,81.250244140625,286.922607421875,350.3394470214844,138.9291229248047,101.1287841796875
2025-01-22 00:00:00+08:00,246.6963653564453,542.8661499023438,93.3442153930664,80.58659362792969,287.90521240234375,361.794677734375,138.9291229248047,100.14215850830078
2025-02-03 00:00:00+08:00,222.4386444091797,580.4285278320312,90.35560607910156,77.55274963378906,282.5008544921875,357.4989929199219,134.49522399902344,92.545166015625
2025-02-04 00:00:00+08:00,215.11557006835938,578.6398315429688,90.95333862304688,77.0787124633789,300.6791687011719,357.97625732421875,134.9878692626953,93.72911071777344
2025-02-05 00:00:00+08:00,219.69248962402344,587.5833129882812,92.74649810791016,79.828125,309.5226745605469,393.7738952636719,140.40708923339844,97.28095245361328
2025-02-06 00:00:00+08:00,221.98094177246094,583.111572265625,95.03776550292969,80.49178314208984,318.3661804199219,391.86468505859375,139.91444396972656,102.11540222167969
2025-02-07 00:00:00+08:00,230.67710876464844,594.7379760742188,94.24079895019531,81.819091796875,319.3487854003906,392.8193054199219,141.3924102783203,102.11540222167969
2025-02-10 00:00:00+08:00,230.67710876464844,598.3153686523438,94.73889923095703,82.57755279541016,316.4009704589844,390.4327697753906,141.88507080078125,100.63546752929688
